"","id_policy","id_client","premium","claim_amount"
"49465","A00045298-V01","A00045298",21.2184611343231,0
"49473","A00045306-V01","A00045306",36.6625802229157,321.68
"49478","A00045311-V01","A00045311",155.176798119341,0
"49480","A00045313-V01","A00045313",20.7095495715129,0
"49490","A00045323-V01","A00045323",124.660924287494,0
"49500","A00045331-V01","A00045331",24.2959191605726,0
"49505","A00045336-V01","A00045336",65.857601207883,0
"49522","A00045349-V01","A00045349",69.9332125689933,1570.8
"49531","A00045358-V01","A00045358",24.9955228129651,0
"49537","A00045364-V01","A00045364",127.59232746818,0
"49551","A00045377-V01","A00045377",14.5414385932681,0
"49560","A00045385-V01","A00045385",39.6283842480479,0
"49561","A00045385-V02","A00045385",34.7139318611417,0
"49569","A00045393-V01","A00045393",82.8982049675697,0
"49581","A00045404-V01","A00045404",74.1683023172325,0
"49585","A00045408-V01","A00045408",85.3150456063939,0
"49607","A00045430-V01","A00045430",108.058415870896,0
"49608","A00045431-V01","A00045431",164.950050775765,0
"49611","A00045434-V01","A00045434",12.1942515103167,0
"49612","A00045435-V01","A00045435",92.1980967136871,0
"49615","A00045438-V01","A00045438",74.3067436654364,0
"49618","A00045441-V01","A00045441",180.74558835417,0
"49619","A00045442-V01","A00045442",26.6152333220381,0
"49622","A00045445-V01","A00045445",83.7069649893183,0
"49623","A00045445-V02","A00045445",22.287136046995,1236
"49636","A00045457-V01","A00045457",101.89432266084,0
"49652","A00045472-V01","A00045472",150.310286827431,0
"49697","A00045515-V01","A00045515",118.602385876505,0
"49699","A00045517-V01","A00045517",139.608334297493,0
"49719","A00045535-V01","A00045535",143.498396447014,0
"49745","A00045558-V01","A00045558",114.513038278196,0
"49754","A00045566-V01","A00045566",180.571026981137,710.61
"49767","A00045579-V01","A00045579",52.7161071678835,0
"49769","A00045581-V01","A00045581",100.941962765561,0
"49782","A00045591-V01","A00045591",9.83209041953852,0
"49807","A00045610-V01","A00045610",14.0503987105314,0
"49817","A00045620-V01","A00045620",173.120445752063,0
"49819","A00045622-V01","A00045622",54.2458554480363,0
"49828","A00045631-V01","A00045631",132.811563699812,0
"49837","A00045637-V01","A00045637",135.52221835494,0
"49838","A00045637-V02","A00045637",20.0801285681252,0
"49867","A00045664-V01","A00045664",118.536166745125,1608.76
"49871","A00045667-V01","A00045667",63.3894563985459,0
"49882","A00045677-V01","A00045677",94.2351702014748,0
"49883","A00045678-V01","A00045678",80.4096715624644,0
"49886","A00045681-V01","A00045681",72.2446414654704,0
"49888","A00045683-V01","A00045683",110.438913696215,0
"49893","A00045688-V01","A00045688",97.0680462165312,0
"49898","A00045693-V01","A00045693",43.0852921044065,0
"49926","A00045719-V01","A00045719",152.121974797411,0
"49927","A00045720-V01","A00045720",136.978991859404,232.33
"49937","A00045730-V01","A00045730",48.7406681047432,0
"49950","A00045742-V01","A00045742",62.9989783614754,0
"49959","A00045750-V01","A00045750",94.0381700036846,107.39
"49960","A00045751-V01","A00045751",59.9063321752909,0
"49972","A00045761-V01","A00045761",193.145662918924,2616.44
"49986","A00045772-V01","A00045772",206.231189727022,0
"49995","A00045780-V01","A00045780",31.7814303014739,0
"50000","A00045785-V01","A00045785",107.868478170209,0
"50026","A00045808-V01","A00045808",101.885364571773,0
"50028","A00045810-V01","A00045810",171.960460510253,0
"50037","A00045819-V01","A00045819",178.750476483602,0
"50046","A00045828-V01","A00045828",27.7038332037296,0
"50049","A00045831-V01","A00045831",36.8122350245123,0
"50061","A00045842-V01","A00045842",117.138577015413,0
"50062","A00045843-V01","A00045843",43.388895460545,0
"50074","A00045853-V01","A00045853",115.334614023662,0
"50090","A00045867-V01","A00045867",103.00295075892,0
"50111","A00045884-V01","A00045884",108.300668887017,2350.34
"50124","A00045897-V01","A00045897",60.3752346720228,0
"50134","A00045906-V01","A00045906",108.006399625675,3242.64
"50140","A00045911-V01","A00045911",40.1648535089763,0
"50152","A00045923-V01","A00045923",81.4171746990782,0
"50158","A00045929-V01","A00045929",131.215189867953,0
"50170","A00045940-V01","A00045940",49.2314125398444,0
"50210","A00045974-V01","A00045974",127.877827121617,0
"50225","A00045988-V01","A00045988",72.7499889024531,0
"50237","A00045999-V01","A00045999",39.9409301096586,0
"50242","A00046004-V01","A00046004",65.1400876360998,0
"50247","A00046009-V01","A00046009",18.3037279461333,0
"50254","A00046016-V01","A00046016",30.1622050699474,0
"50262","A00046024-V01","A00046024",32.4151732681408,0
"50266","A00046028-V01","A00046028",173.120445752063,618
"50308","A00046065-V01","A00046065",246.009198940378,0
"50313","A00046069-V01","A00046069",35.1863510582052,0
"50327","A00046080-V01","A00046080",71.8119401893288,0
"50335","A00046087-V01","A00046087",196.93429286454,0
"50336","A00046088-V01","A00046088",33.1069741343325,0
"50350","A00046101-V01","A00046101",20.729700805964,0
"50353","A00046104-V01","A00046104",126.412203622094,0
"50355","A00046106-V01","A00046106",50.7204991260036,0
"50364","A00046115-V01","A00046115",83.6408554832233,0
"50380","A00046130-V01","A00046130",73.8583793017607,0
"50388","A00046138-V01","A00046138",68.3268937467341,0
"50393","A00046142-V01","A00046142",83.3071896947807,0
"50401","A00046149-V01","A00046149",26.7030245085706,0
"50428","A00046174-V01","A00046174",30.5207493995844,0
"50435","A00046181-V01","A00046181",75.603644994827,0
"50450","A00046194-V01","A00046194",96.5172943837353,0
"50478","A00046220-V01","A00046220",117.417042084557,0
"50480","A00046222-V01","A00046222",136.29928017237,0
"50487","A00046226-V01","A00046226",136.910538701857,0
"50530","A00046267-V01","A00046267",121.405717788739,1860.95
"50531","A00046268-V01","A00046268",122.140084890456,95.68
"50548","A00046284-V01","A00046284",37.9259816630651,0
"50567","A00046302-V01","A00046302",77.5900621463466,0
"50569","A00046304-V01","A00046304",91.8603299242665,0
"50580","A00046313-V01","A00046313",111.183827968336,0
"50582","A00046315-V01","A00046315",22.4090753614568,0
"50583","A00046315-V02","A00046315",48.8535603257979,0
"50584","A00046315-V03","A00046315",102.629747126188,0
"50592","A00046323-V01","A00046323",118.310062455665,0
"50598","A00046329-V01","A00046329",42.5501974122786,0
"50599","A00046330-V01","A00046330",41.5789264303441,0
"50608","A00046339-V01","A00046339",112.07026026286,0
"50610","A00046341-V01","A00046341",18.1354210289851,0
"50611","A00046342-V01","A00046342",38.1527464332146,0
"50612","A00046342-V02","A00046342",26.2313157792048,0
"50613","A00046343-V01","A00046343",97.0661070016539,0
"50615","A00046345-V01","A00046345",87.2993494203476,0
"50617","A00046347-V01","A00046347",88.5209688496283,0
"50629","A00046358-V01","A00046358",93.6166035219991,1236
"50630","A00046359-V01","A00046359",144.824033957352,0
"50653","A00046379-V01","A00046379",122.283878906758,87.04
"50657","A00046383-V01","A00046383",63.4077707593363,395.04
"50661","A00046387-V01","A00046387",88.1533112322745,0
"50662","A00046388-V01","A00046388",138.679267831694,0
"50697","A00046423-V01","A00046423",46.8396041674788,1236
"50698","A00046423-V02","A00046423",31.9157422814582,0
"50706","A00046431-V01","A00046431",74.3108217071397,0
"50707","A00046432-V01","A00046432",14.4472504896246,0
"50709","A00046434-V01","A00046434",106.614081798703,0
"50711","A00046436-V01","A00046436",21.0656893849569,0
"50713","A00046438-V01","A00046438",83.7356080799172,0
"50740","A00046463-V01","A00046463",52.5020469336131,0
"50741","A00046463-V02","A00046463",108.977248081286,0
"50761","A00046481-V01","A00046481",91.6319343019808,0
"50763","A00046483-V01","A00046483",10.6851797977879,0
"50769","A00046489-V01","A00046489",11.4216823448724,0
"50776","A00046495-V01","A00046495",153.777884035278,0
"50789","A00046507-V01","A00046507",103.353303658887,0
"50794","A00046512-V01","A00046512",157.120936644034,0
"50834","A00046548-V01","A00046548",49.999146478408,0
"50843","A00046557-V01","A00046557",27.0545813760652,0
"50844","A00046558-V01","A00046558",168.689117066463,0
"50854","A00046568-V01","A00046568",47.417448670379,0
"50882","A00046593-V01","A00046593",24.9193224242577,0
"50887","A00046598-V01","A00046598",170.114737637458,0
"50894","A00046605-V01","A00046605",112.289332799243,0
"50908","A00046618-V01","A00046618",179.933145965068,0
"50917","A00046627-V01","A00046627",62.7372962976276,0
"50918","A00046627-V02","A00046627",59.2763720570705,0
"50931","A00046639-V01","A00046639",39.2262529636613,0
"50936","A00046644-V01","A00046644",35.2451824479047,0
"50941","A00046649-V01","A00046649",37.8994111089944,0
"50942","A00046650-V01","A00046650",111.389980206629,0
"50950","A00046657-V01","A00046657",22.5164416459487,0
"50958","A00046665-V01","A00046665",81.8156502467655,0
"50966","A00046673-V01","A00046673",18.9785737879565,0
"50979","A00046686-V01","A00046686",18.8752857205647,0
"50985","A00046692-V01","A00046692",110.134109226016,0
"50991","A00046698-V01","A00046698",29.4687879900298,0
"51016","A00046721-V01","A00046721",117.636920002646,0
"51032","A00046736-V01","A00046736",97.6159286281254,0
"51033","A00046737-V01","A00046737",49.8792433072089,0
"51053","A00046753-V01","A00046753",24.0204655261509,0
"51054","A00046753-V02","A00046753",28.297143141057,0
"51071","A00046770-V01","A00046770",127.31476648628,0
"51093","A00046790-V01","A00046790",109.350867870863,0
"51094","A00046791-V01","A00046791",30.0116703691433,0
"51101","A00046798-V01","A00046798",64.3713090536541,0
"51133","A00046828-V01","A00046828",43.898756807164,0
"51136","A00046831-V01","A00046831",119.580994122593,0
"51141","A00046836-V01","A00046836",48.7364271109142,0
"51149","A00046844-V01","A00046844",88.8699205513014,0
"51159","A00046853-V01","A00046853",74.1159095026402,0
"51162","A00046856-V01","A00046856",91.4563560360122,0
"51163","A00046857-V01","A00046857",121.573713440625,0
"51166","A00046860-V01","A00046860",141.65868143572,0
"51186","A00046879-V01","A00046879",47.571381851665,0
"51188","A00046881-V01","A00046881",140.678513264829,1457.95
"51190","A00046883-V01","A00046883",140.358542549387,0
"51194","A00046887-V01","A00046887",108.636394190997,1629.95
"51213","A00046906-V01","A00046906",154.203274228465,0
"51214","A00046907-V01","A00046907",118.554396552199,0
"51221","A00046913-V01","A00046913",72.3114647510173,0
"51225","A00046916-V01","A00046916",24.4600943698398,0
"51230","A00046920-V01","A00046920",91.2596352936945,0
"51242","A00046932-V01","A00046932",163.517720252765,0
"51252","A00046942-V01","A00046942",94.0299689878968,0
"51253","A00046942-V02","A00046942",92.0172284738972,0
"51262","A00046950-V01","A00046950",41.6248834084007,0
"51268","A00046956-V01","A00046956",30.7738976493481,0
"51285","A00046970-V01","A00046970",32.7943782160457,0
"51292","A00046977-V01","A00046977",120.858891326683,0
"51293","A00046978-V01","A00046978",23.1299746350525,0
"51294","A00046978-V02","A00046978",28.3850904919179,0
"51303","A00046987-V01","A00046987",97.2379853040244,0
"51314","A00046996-V01","A00046996",26.7099509578496,0
"51333","A00047013-V01","A00047013",28.2423980941591,0
"51336","A00047016-V01","A00047016",124.336730903899,0
"51339","A00047019-V01","A00047019",122.011312073316,0
"51346","A00047026-V01","A00047026",39.3627577989278,0
"51353","A00047033-V01","A00047033",9.89463915864166,0
"51358","A00047038-V01","A00047038",32.683967134639,0
"51359","A00047039-V01","A00047039",103.138715741571,0
"51360","A00047039-V02","A00047039",138.593924050816,0
"51363","A00047042-V01","A00047042",170.37483931195,0
"51365","A00047044-V01","A00047044",142.896366127072,0
"51372","A00047051-V01","A00047051",86.6276537551273,0
"51377","A00047055-V01","A00047055",56.8112066945419,0
"51381","A00047059-V01","A00047059",46.6795702576252,0
"51384","A00047062-V01","A00047062",27.1392299242095,0
"51410","A00047086-V01","A00047086",157.782407016329,0
"51416","A00047091-V01","A00047091",87.6242797187728,0
"51439","A00047114-V01","A00047114",38.0673147706923,0
"51440","A00047115-V01","A00047115",44.5454425856254,0
"51441","A00047116-V01","A00047116",34.4911895735916,0
"51443","A00047118-V01","A00047118",117.025716101559,1182.81
"51454","A00047127-V01","A00047127",123.413250711124,0
"51458","A00047131-V01","A00047131",104.492522712944,0
"51460","A00047133-V01","A00047133",121.238534320597,0
"51473","A00047145-V01","A00047145",40.0779007644388,0
"51474","A00047146-V01","A00047146",127.414149149295,0
"51480","A00047150-V01","A00047150",135.521120165892,0
"51481","A00047151-V01","A00047151",149.733257221244,0
"51487","A00047156-V01","A00047156",42.0469528648951,0
"51500","A00047167-V01","A00047167",152.733480880584,0
"51502","A00047169-V01","A00047169",38.7641467715341,0
"51506","A00047173-V01","A00047173",91.5491473368141,0
"51519","A00047185-V01","A00047185",30.5674760897571,0
"51530","A00047196-V01","A00047196",163.912051701175,-1186.14
"51540","A00047204-V01","A00047204",20.5862760593123,0
"51549","A00047212-V01","A00047212",48.1530612277803,0
"51550","A00047212-V02","A00047212",30.1056281800907,0
"51553","A00047215-V01","A00047215",169.638091869332,0
"51564","A00047225-V01","A00047225",82.2034149488448,0
"51567","A00047228-V01","A00047228",132.076276403997,0
"51580","A00047240-V01","A00047240",147.762121055817,0
"51581","A00047240-V02","A00047240",61.6806543067783,0
"51588","A00047246-V01","A00047246",80.2824547980624,-50.56
"51592","A00047250-V01","A00047250",116.451500195684,0
"51594","A00047252-V01","A00047252",104.172267133387,0
"51634","A00047289-V01","A00047289",57.7154831965121,0
"51638","A00047293-V01","A00047293",140.29170845305,0
"51643","A00047298-V01","A00047298",9.43188111508477,0
"51644","A00047298-V02","A00047298",29.8844881408608,0
"51655","A00047307-V01","A00047307",26.8547544334902,0
"51656","A00047307-V02","A00047307",68.6744477564446,0
"51657","A00047307-V03","A00047307",80.8884846246999,0
"51658","A00047308-V01","A00047308",18.126910620117,0
"51662","A00047312-V01","A00047312",90.5958364510274,0
"51674","A00047324-V01","A00047324",19.0244646869818,0
"51676","A00047326-V01","A00047326",77.85036913849,0
"51682","A00047332-V01","A00047332",100.042924328384,0
"51687","A00047337-V01","A00047337",129.505997567124,0
"51690","A00047340-V01","A00047340",135.055733133739,0
"51696","A00047345-V01","A00047345",42.4882257470468,189.76
"51715","A00047363-V01","A00047363",92.8975511862871,0
"51729","A00047376-V01","A00047376",170.4965567455,0
"51730","A00047377-V01","A00047377",48.6167567418768,0
"51733","A00047380-V01","A00047380",117.545758819321,0
"51737","A00047384-V01","A00047384",13.4364299440977,0
"51738","A00047385-V01","A00047385",141.873413580824,0
"51751","A00047397-V01","A00047397",126.563398834687,0
"51765","A00047411-V01","A00047411",140.718590899269,0
"51768","A00047414-V01","A00047414",39.3033087614976,287.21
"51805","A00047447-V01","A00047447",41.8436125256469,0
"51808","A00047450-V01","A00047450",97.2379853040244,426.47
"51833","A00047474-V01","A00047474",120.766545203391,0
"51835","A00047476-V01","A00047476",37.2449246435727,0
"51838","A00047479-V01","A00047479",132.65829260512,0
"51848","A00047489-V01","A00047489",48.2072264235592,0
"51868","A00047509-V01","A00047509",9.60562408572038,0
"51908","A00047544-V01","A00047544",60.7035323130609,307.05
"51926","A00047560-V01","A00047560",58.4814700840933,0
"51927","A00047561-V01","A00047561",56.2247209290847,0
"51932","A00047566-V01","A00047566",54.0441514104807,0
"51947","A00047581-V01","A00047581",102.414237546273,469.11
"51962","A00047593-V01","A00047593",21.8441967310557,0
"51963","A00047594-V01","A00047594",40.0083540224916,0
"51967","A00047598-V01","A00047598",15.8447221081156,0
"51970","A00047601-V01","A00047601",58.9532256729594,0
"51982","A00047611-V01","A00047611",126.232036925803,-918.18
"52022","A00047644-V01","A00047644",36.1688444943936,0
"52023","A00047645-V01","A00047645",119.612645952678,0
"52037","A00047657-V01","A00047657",121.814877307412,0
"52039","A00047659-V01","A00047659",33.9824153079497,0
"52043","A00047663-V01","A00047663",65.8778850154773,0
"52057","A00047676-V01","A00047676",87.4407551619491,0
"52059","A00047678-V01","A00047678",23.5371138861909,0
"52060","A00047679-V01","A00047679",104.936281371351,328.93
